gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.6,0.1,[0.527 0.45  0.407 0.439 0.472 0.423 0.441 0.456 0.494 0.344],[3.22 2.7  2.65 2.98 2.65 2.32 2.46 2.83 2.93 2.29],[1.  2.  1.  2.  1.  1.  1.  1.5 1.  1. ],"[1.44665581 0.95408918 1.03345207 1.08751194 1.0150761  0.87262253
 0.87047621 1.11602876 1.20407051 0.66293467]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.90464898 0.47976545 0.61971427 0.62818332 0.53033978 0.38840378
 0.4454756  0.63609223 0.7171888  0.3258668 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.15000000000000002,[0.74  0.612 0.783 0.667 0.786 0.723 0.587 0.837 0.701 0.738],[2.97 2.42 3.06 2.89 2.96 2.67 3.01 3.05 2.75 3.07],[2. 1. 2. 2. 2. 1. 2. 2. 2. 2.],"[1.46081041 1.0543822  1.50784239 1.38774197 1.48190231 1.3288197
 1.36050499 1.52618739 1.30477599 1.4743402 ]",[1. 0. 1. 0. 1. 0. 0. 1. 1. 0.],"[0.70250718 0.43216052 0.7223004  0.6834744  0.69913436 0.6136781
 0.73296715 0.71750819 0.59844665 0.73002379]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.2,[0.98  0.92  0.741 0.879 1.123 0.946 1.051 0.888 0.687 0.995],[2.83 3.2  2.32 2.93 3.59 2.86 3.09 2.91 2.4  2.94],[1.  1.  1.  2.  2.  2.  1.5 1.  1.  1. ],"[1.5879003  1.81053562 1.18445351 1.52665726 2.05140567 1.5864007
 1.76246163 1.57450548 1.1407868  1.60041584]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.63797842 0.80865574 0.41655312 0.63985062 0.95969363 0.63286066
 0.73896309 0.67640246 0.41483953 0.68828327]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.25,[1.219 1.125 1.172 1.015 0.981 0.894 1.213 1.152 1.16  1.15 ],[3.17 3.16 3.   2.65 2.9  2.4  3.55 3.11 2.91 2.8 ],[2.  2.  2.  2.  1.  1.  2.  1.  2.  1.5],"[1.96295048 1.8191664  1.82539817 1.49774653 1.64576983 1.33939171
 2.13122675 1.84976204 1.81799197 1.73299658]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.77066105 0.68674391 0.62682334 0.51504756 0.63366107 0.4445919
 0.87927424 0.73579537 0.64399661 0.57569189]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.3,[1.144 1.098 1.274 1.333 1.189 1.025 1.127 1.423 1.224 1.161],[2.6  2.63 3.06 3.28 2.9  2.3  2.34 3.41 2.71 2.78],[2. 1. 2. 1. 1. 1. 1. 2. 1. 1.],"[1.54235594 1.53187568 1.88882115 2.1114747  1.77069995 1.3891259
 1.46724011 2.23294829 1.68624294 1.72934153]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.45129393 0.4926081  0.60241246 0.78345041 0.60493091 0.37366692
 0.38552868 0.81086577 0.51471707 0.56544627]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.35000000000000003,[1.277 1.284 1.238 1.206 1.251 1.215 1.298 1.261 1.353 1.28 ],[3.02 2.75 2.74 2.77 2.66 2.97 2.82 2.82 2.92 2.74],[2.  1.  2.  2.  2.  2.  1.  1.5 2.  1.5],"[1.93280663 1.75704029 1.69212976 1.75847863 1.7539282  1.82589676
 1.84925577 1.75002905 1.92989974 1.7867399 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.61667931 0.49465443 0.4805282  0.50235559 0.46551756 0.58187088
 0.56056924 0.51050025 0.55966537 0.49595926]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.4,[1.455 1.355 1.371 1.339 1.207 1.567 1.383 1.322 1.287 1.497],[2.83 2.73 2.92 2.81 2.63 3.14 2.83 2.9  2.78 2.97],[1. 1. 1. 2. 2. 2. 2. 1. 1. 2.],"[1.9275958  1.7850291  1.96442926 1.85365462 1.66830011 2.17333317
 1.84407534 1.92815549 1.78472186 2.04842963]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.53369688 0.47957195 0.57354303 0.49678695 0.42264886 0.60968327
 0.50240969 0.55995236 0.50244525 0.56046332]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.45,[1.6   1.417 1.288 1.259 1.412 1.294 1.729 1.465 1.5   1.464],[3.27 3.17 2.72 2.61 2.94 2.6  3.35 2.84 2.93 2.78],[2. 2. 2. 1. 2. 1. 2. 1. 1. 1.],"[2.24107557 2.05626028 1.77619821 1.74544588 1.98734546 1.74818213
 2.37186441 1.93573377 1.997859   1.89725434]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.6382942  0.57834035 0.46254647 0.42681307 0.52922778 0.438104
 0.69619181 0.51658826 0.56889172 0.49558808]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.05,[0.26  0.299 0.246 0.225 0.149 0.241 0.325 0.292 0.217 0.268],[2.64 2.58 2.46 2.74 2.74 2.75 2.79 2.59 2.57 2.34],[1. 1. 2. 1. 1. 2. 2. 1. 2. 1.],"[0.77300703 0.71276694 0.59658445 0.84036561 0.76048633 0.81388062
 0.78986396 0.84111737 0.62849133 0.63008867]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.51860273 0.4337728  0.34392576 0.61811647 0.57089404 0.56634339
 0.48599433 0.53776959 0.40013196 0.36047686]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.1,[0.466 0.45  0.447 0.385 0.527 0.555 0.472 0.489 0.423 0.471],[2.47 2.53 2.63 2.19 2.7  3.1  2.48 2.9  2.64 2.87],[1.5 1.  1.  1.  1.  1.  1.  1.  1.  1. ],"[0.96416602 0.97814858 1.01115202 0.73942861 1.15184749 1.34471068
 0.95102766 1.10526425 1.05658084 1.19420767]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.49502784 0.52945961 0.55500456 0.35549063 0.61835995 0.80829466
 0.50102278 0.62905698 0.62522341 0.71495962]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.15000000000000002,[0.635 0.527 0.654 0.758 0.647 0.735 0.642 0.623 0.756 0.734],[2.27 2.11 2.55 2.77 2.65 2.74 2.55 2.27 2.71 3.02],[1.  1.  1.5 1.  1.  2.  1.  1.  2.  2. ],"[0.9905419  0.85997534 1.19896891 1.40834666 1.22223395 1.24060713
 1.18374304 0.9916511  1.31234548 1.46789622]",[0.  0.  0.  0.5 0.  1.  0.  0.  1.  1. ],"[0.39406729 0.34589331 0.54649638 0.66504832 0.56855231 0.53511884
 0.56418981 0.38580149 0.58001394 0.71565501]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.2,[0.877 0.808 0.669 1.061 0.773 0.762 0.821 0.807 0.913 0.918],[2.67 2.51 2.19 3.16 2.45 2.68 2.47 2.43 2.96 2.78],[1.  1.  1.  1.  1.  1.5 1.  1.  1.  1. ],"[1.47529576 1.2781986  0.98324681 1.90451448 1.18839492 1.34293776
 1.31602736 1.27185634 1.59667309 1.5906715 ]",[1. 1. 0. 1. 0. 1. 1. 1. 1. 1.],"[0.58689732 0.50371923 0.33728978 0.83466829 0.46237258 0.53737135
 0.50787245 0.44437587 0.68152478 0.65634777]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.25,[1.043 0.925 0.842 0.988 0.853 1.178 1.172 0.688 1.084 1.031],[2.76 2.27 2.37 2.52 2.29 3.11 3.21 2.03 2.7  2.57],[2. 1. 1. 1. 1. 2. 2. 1. 2. 1.],"[1.58835055 1.29563213 1.26896598 1.39116068 1.25173397 1.8599248
 1.84402289 1.00950487 1.58247446 1.50950321]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.55241793 0.37753521 0.40922233 0.47493509 0.38413998 0.68751452
 0.70545965 0.28155077 0.52589731 0.52502567]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.3,[0.992 1.252 1.065 1.092 1.046 1.258 1.219 1.06  1.061 0.966],[2.56 3.02 2.57 2.42 2.4  2.85 2.63 2.67 2.84 2.58],[1. 2. 1. 2. 1. 1. 1. 1. 1. 2.],"[1.47362571 1.88524401 1.54210517 1.45725407 1.41375472 1.85315744
 1.6256126  1.60818918 1.7084599  1.41556674]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.47310813 0.61020861 0.46873114 0.37757877 0.39949691 0.59878488
 0.4986668  0.5272767  0.57826947 0.44644565]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.35000000000000003,[1.082 1.095 1.431 0.998 1.178 1.018 1.3   1.102 1.176 1.169],[2.11 2.3  3.2  2.35 2.6  2.33 2.67 2.42 2.76 2.64],[1.  2.  2.  1.  1.  1.  1.  1.  1.5 1. ],"[1.31409536 1.35369219 2.160427   1.39097399 1.67518188 1.40135584
 1.73633521 1.45776639 1.74883524 1.62208108]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.28815786 0.29420001 0.6907694  0.36113024 0.49314391 0.35558436
 0.49460181 0.38460233 0.51603006 0.45991739]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.4,[1.158 1.302 1.169 1.241 1.231 1.236 1.148 1.315 1.036 1.283],[2.34 2.75 2.33 2.64 2.55 2.58 2.55 2.73 2.27 2.8 ],[1. 1. 1. 2. 1. 1. 2. 2. 1. 1.],"[1.46051967 1.8306116  1.514315   1.68126938 1.64279552 1.73872544
 1.60172557 1.80052883 1.34213401 1.8011152 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.35696498 0.51594913 0.373867   0.44101364 0.43793652 0.46260727
 0.40897167 0.47096035 0.33344993 0.5186152 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.45,[1.268 0.983 1.308 1.053 1.132 1.1   1.51  1.009 1.342 1.194],[2.52 2.12 2.47 2.29 2.44 2.36 2.91 1.91 2.47 2.49],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.65306062 1.31620041 1.72392961 1.40657365 1.58110113 1.43697885
 2.06199467 1.22028985 1.67655133 1.54348452]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.42332185 0.27963059 0.40729875 0.31969865 0.40796392 0.34729135
 0.55113041 0.19935235 0.38864057 0.39244693]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.05,[0.294 0.215 0.19  0.21  0.21  0.261 0.238 0.189 0.262 0.26 ],[3.22 2.35 2.52 2.42 2.28 2.44 2.49 2.35 2.75 2.6 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 2.],"[1.14544103 0.52276137 0.65908429 0.60773279 0.53563064 0.72236501
 0.72160232 0.60911988 0.81601014 0.6841179 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.8571433  0.31213637 0.455117   0.39141444 0.30394119 0.46865163
 0.48088516 0.4208838  0.56892701 0.42217942]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.1,[0.447 0.435 0.491 0.476 0.433 0.463 0.447 0.397 0.372 0.412],[2.41 2.27 2.64 2.42 2.28 2.73 2.84 2.37 2.4  2.47],[1.  1.  1.  1.  1.  1.  1.5 1.  1.  1. ],"[0.90967585 0.83397341 1.13118675 0.89741773 0.82594958 1.07561046
 1.10980472 0.85233462 0.92602959 0.91409592]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.46147883 0.4058948  0.62736961 0.42490552 0.39701648 0.61870372
 0.65650638 0.43416018 0.51189751 0.49054123]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.15000000000000002,[0.705 0.591 0.637 0.522 0.556 0.592 0.712 0.768 0.547 0.527],[2.66 2.09 2.31 2.16 2.22 2.24 2.49 2.79 2.18 2.11],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.28555179 0.91388341 1.01634016 0.93661483 1.00793451 1.02347439
 1.24600499 1.3770682  0.97397528 0.84128868]",[0.5 0.5 1.  0.  0.  0.  1.  0.  0.  0. ],"[0.61444278 0.30582677 0.39767072 0.41323409 0.41977045 0.423168
 0.53202794 0.66826754 0.38586005 0.3321212 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.2,[0.702 0.708 0.744 0.81  0.999 0.764 0.97  0.718 0.757 0.721],[2.25 2.16 2.38 2.37 2.72 2.53 2.86 2.32 2.19 2.41],[1. 1. 1. 1. 1. 2. 1. 1. 1. 1.],"[1.10722835 1.07282704 1.21095386 1.24463231 1.56258095 1.26064463
 1.64547463 1.13513081 1.10902752 1.15186858]",[1.  0.5 0.5 1.  1.  1.  1.  1.  1.  0. ],"[0.35796077 0.34511708 0.45440113 0.45399022 0.60186318 0.49650157
 0.66366371 0.40539448 0.33699627 0.43089202]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.25,[0.821 0.758 1.143 0.93  1.035 0.969 1.005 0.813 0.837 0.917],[2.17 2.05 2.93 2.27 2.5  2.15 2.55 2.28 2.28 2.35],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.22667067 1.05000337 1.78656043 1.2814715  1.53547008 1.29913905
 1.50951472 1.24231674 1.15589128 1.30342767]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.35042799 0.30048433 0.65985206 0.35484247 0.52896923 0.35856105
 0.50618281 0.403134   0.34589128 0.38892571]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.3,[0.887 0.911 0.777 0.976 1.158 0.99  0.912 1.165 1.053 0.817],[2.15 2.26 1.98 2.35 2.64 2.31 2.24 2.62 2.38 2.01],[1.  1.  1.  1.  1.5 1.  2.  1.  1.  1. ],"[1.20949625 1.2661611  0.99222669 1.36640112 1.62336772 1.34372826
 1.16271638 1.66134894 1.48287401 1.1094412 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.30569314 0.35163962 0.24539075 0.38411597 0.47539897 0.35052025
 0.26614412 0.50194709 0.41864244 0.27500761]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.35000000000000003,[1.132 1.165 1.219 1.111 1.016 1.237 1.217 0.91  1.152 0.884],[2.44 2.65 2.94 2.46 2.23 2.64 2.37 1.94 2.6  1.93],[1. 1. 1. 1. 1. 2. 1. 1. 1. 1.],"[1.55085388 1.64778564 1.84212312 1.51776819 1.29948963 1.65676325
 1.5205493  1.12930083 1.63600272 1.07660652]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.43763183 0.46774414 0.59238313 0.40720361 0.29456775 0.44688043
 0.36638914 0.2464395  0.4444921  0.21285652]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.4,[1.264 1.208 1.246 1.271 1.203 1.032 1.037 1.089 1.18  0.94 ],[2.6  2.81 2.73 2.57 2.51 2.23 2.21 2.26 2.35 2.08],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.7336708  1.8705786  1.80792979 1.7111107  1.56446414 1.36839191
 1.39819479 1.39814799 1.50867667 1.20988942]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.42837783 0.55208555 0.52807506 0.47400377 0.38796024 0.30638995
 0.31768209 0.32339946 0.37845694 0.26956045]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.45,[1.269 1.172 1.195 1.447 1.067 0.93  1.045 1.399 1.297 1.284],[2.47 2.4  2.56 2.9  2.26 1.9  2.1  2.73 2.53 2.54],[1. 1. 1. 1. 1. 1. 1. 2. 1. 1.],"[1.6701855  1.57050492 1.66545907 1.96343802 1.39545158 1.16685927
 1.28657679 1.84540535 1.7521659  1.67523654]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.37225581 0.38306108 0.43395028 0.55037406 0.31732109 0.2109999
 0.25032679 0.45369637 0.43549597 0.42561251]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.05,[0.228 0.243 0.214 0.233 0.234 0.278 0.172 0.216 0.229 0.188],[2.01 2.44 2.13 2.32 2.22 2.1  1.6  2.37 2.41 2.09],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.47340944 0.73133094 0.58582952 0.59008976 0.60000133 0.60130193
 0.26449307 0.64676447 0.68370833 0.52275606]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.25801882 0.48785926 0.37154363 0.36639835 0.37382701 0.32960149
 0.10480557 0.43047358 0.45988021 0.34359835]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.1,[0.315 0.399 0.456 0.444 0.444 0.491 0.535 0.514 0.404 0.389],[2.01 2.42 2.33 2.68 2.05 2.36 2.45 2.53 2.23 2.57],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.6567626  0.96234798 0.94432951 1.14217697 0.7700064  0.90318869
 0.97429007 0.96551372 0.79862171 0.91110189]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.3117333  0.53669246 0.47162687 0.69331833 0.33463286 0.40741965
 0.48266654 0.48989116 0.39436878 0.51528157]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.15000000000000002,[0.687 0.675 0.513 0.602 0.747 0.544 0.521 0.596 0.613 0.601],[2.57 2.57 1.98 2.22 2.68 2.09 2.07 2.23 2.15 2.5 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.23394159 1.16883666 0.79515661 0.98290081 1.35170969 0.87406804
 0.84875643 1.01641888 0.97729456 1.07765702]",[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"[0.56113153 0.52899047 0.30235631 0.40146221 0.62742503 0.35064336
 0.3043326  0.42960492 0.37626917 0.49386552]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.2,[0.861 0.635 0.864 0.793 0.675 0.705 0.931 0.703 0.819 0.808],[2.47 1.98 2.8  2.43 2.06 2.14 2.69 2.01 2.36 2.25],[1. 1. 2. 1. 1. 1. 1. 1. 1. 1.],"[1.29897676 0.89911476 1.49645205 1.3004399  0.9864298  1.09056604
 1.52424555 0.94907125 1.29484147 1.14191449]",[1.  1.  1.  0.5 1.  1.  1.  0.5 1.  1. ],"[0.46450899 0.25674171 0.60091433 0.50478317 0.30970128 0.37775354
 0.61344721 0.27564351 0.48265336 0.36854535]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.25,[0.801 0.786 0.789 0.799 0.95  0.788 0.815 1.    0.879 0.895],[1.89 2.29 2.15 2.06 2.79 2.06 2.18 2.59 2.22 2.22],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.99074014 1.17521411 1.1011043  1.11165073 1.58101405 1.01642386
 1.17116719 1.50341301 1.23051161 1.29484147]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.21173379 0.387802   0.32473712 0.31111362 0.61595484 0.25935355
 0.35036641 0.53605156 0.36474073 0.38489091]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.3,[0.97  0.906 1.052 1.035 0.683 0.966 0.95  0.795 1.211 1.026],[2.37 2.18 2.53 2.48 1.65 2.3  2.08 1.86 2.79 2.5 ],[1.  1.  1.  1.  1.  1.  1.  1.  1.5 1. ],"[1.34690666 1.18460436 1.52521023 1.46996423 0.8608858  1.32110932
 1.2271991  1.00737089 1.76642956 1.54207851]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.40794182 0.30090563 0.49296413 0.41689538 0.15760455 0.38776337
 0.2935077  0.22212431 0.54616955 0.44538662]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.35000000000000003,[1.142 0.876 0.957 0.987 0.884 0.952 1.054 0.908 1.061 1.173],[2.54 2.02 2.29 2.12 1.97 2.17 2.43 1.84 2.38 2.43],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.66123521 1.16547354 1.30298892 1.2489486  1.12950622 1.19907884
 1.50244102 1.09071286 1.43906305 1.56828586]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.47425889 0.25562735 0.35049868 0.28071862 0.27349182 0.2897136
 0.42427757 0.20941403 0.3834234  0.40983371]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
